bug report ID,sentence,intention
34," You're doing two things there though, running Konsole with strace and also with the --nofork argument.  ",5
34," To be sure which was making a difference, you'd need to:",5
34," 1.  Run \""konsole --nofork\"" (without strace) and see if the problem is still there.",5
34," 2.  Start Konsole normally (with no arguments), then attach to it with strace (using strace -ttt -p &lt;pid of konsole&gt;) and see if the problem is still there.",5
34," The problem disappears for me with both 1 and 2, while changing the interrupt sequence has no effect just like Dmitry reported.",5
34," Any idea where to look in the code, where to set breakpoints, etc...?",3
34, Fixed by SVN commit #771570.,1
34," \""Fix Ctrl+C not killing applications on some users' systems.  ",1
34," Reset all signal handlers to the default (SIG_DFL) in the child process after forking\""",1
35, Version:            (using Devel),4
35, Installed from:    Compiled sources,4
35, OS:                Linux,4
35," Using nightly builds from project Neon,  kdebase version 20080617+svn821478-0neon1",1
35, There seem to be some problems with the zoom out view.  ,0
35, It doesn't layout the activities properly.,0
35, Steps to reproduce:,0
35, 1. Zoom out.,0
35, 2. Add Activity.,0
35," Now only the newly added activity is shown, in the top left corner of the screen.",0
35, 3. Zoom in.,0
35, 4. Zoom out.,0
35," Now both the activities are shown, but not in the order they were added, and there is some whitespace around them.",0
35," If another activity is added, this happens again, and have to zoom in and out twice to get all 3 activities to show.",0
35," Same here at openSUSE, KDE 4.1 beta 2.",5
35," I'm using NVidia binary drivers btw, have an NVidia Geforce 6600 GT.",5
35," Just found out that the \""offset\"" of the activity overview changes when you double click on the second activity. ",0
35, The same probably happens too when adding an activity.,0
35," At this point, it's not possible anymore to use drag&drop to move to the first activity. ",0
35," Only zooming out, selecting the first, and zooming in fixes it.",1
35," yeah, that regression crept in a while ago, and it's been bugging me a lot.",2
35," we've actually got multiple bugs in this report, it'd be nice to separate them out (but I have to leave in a minute).",5
35," 1) adding/switching activity makes the view jump suddenly to another place (it's trying to make sure the activity is visible, and being stupid about it)",0
35, 2) dragging the view around to see other activities no longer works (regression! it worked before woc),0
35," Actually, dragging around the view does work here *except right after adding an activity*.  ",2
35, I just didn't know about that functionality when I filed this report.,2
35," Adding an activity makes the view jump to another place, and also the placement of the new activity seems arbitrary.",0
35, Bug = Add activity focuses view on the new activity until zoom level changes,0
35," well then, let's make the title a bit clearer",5
35, I think add activity option (and zoom out) should be removed in the 4.1 final.,2
35," This bug is quite big, plus there's no clear way to delete an activity. ",0
35," Also,performance when zoomed out is slow as hell.",0
35, I didn't report this issues because some of them are already reported and I thought others are pretty obvious.,2
35," Don't get me wrong, it's a great idea, but it's current status makes it confusing, useless and buggy :S",2
35, performace is fine for me. ,2
35, are you using nvidia?,3
35," there are already people making use of multiple activities, we're not going to take that away from them.",5
35," it'd be really really nice if this bug could be fixed somehow, though.",2
35, &gt; This bug is quite big,4
35," so huge it crashes your machine, loses dat, etc, right? ",3
35," this is a molehill, stop making it into a mountain.",5
35," &gt; but it's current status makes it confusing, useless and buggy",4
35, so don't use it. ,5
35, we have gotten many reports of people who DO like it and are using it for day to day work. ,5
35, i suppose your desire to see this set of problems hidden overrides their productivity?,2
35, and if we'd taken this approach in 4.0 we'd be even further behind.,2
35, SVN commit 838477 by chani:,4
35," when a new activity is added, don't move more than necessary to show it this seems to fix dragging the view around too :)",1
35, BUG: 164545,4
35, please backport.,5
35,  M  +7 -1      view.cpp  ,4
35, WebSVN link: http://websvn.kde.org/?view=rev&revision=838477,4
36, Version:            (using KDE 4.1.2),4
36, Installed from:    Compiled From Sources,4
36, Amarok version 1.94,4
36," When moving a large amount of files to my collection, amarok2 opens a file dialog for every single file that it moves. ",0
36, To reproduce:,6
36, Make a directory where you would like your music collection to be stored. ,0
36, Go in to amarok2 and set it up so that the new collection area is included. ,0
36," Then, right-click on local collection, select organise and select the new destination for the files.",0
36," Even my Core 2 Duo with 2 GB of RAM could not handle 16,000 file dialogs, and crashed my whole system hard, requiring a reboot.",0
36, Can we please either:,5
36," 1) move the files sequentially, or",5
36, 2) not display a file dialog?,5
36," Sorry, I can't reproduce this. ",2
36," I just tried, and there is information shown in the progress bar and nowhere else.",2
36, I'm copying tracks to my local sql collection. ,5
36, I assume you are doing the same?,3
36, Are you using Amarok to move the files? ,3
36," It still opens a file dialog for every file that it is \""organising\""",0
36, I just checked again.,5
36, I have the following options ticked on in the Organise files option.,5
36, Use cover art for folder icons,5
36," Ignore \""the\"" in artist names",5
36, Group by file type,5
36, Replace spaces with underscores,5
36, restrict to ASCII,5
36, VFAT safe filenames,5
36, Overwrite destination,5
36," It might be that one of those options trigger this, or the combination.",5
36, Weird.,6
36," Once I started messing around with what is ticked, the problem went away.",0
36, Now I am also unable to reproduce it. ,0
36, I have been able to reliably reproduce the bug. ,0
36," Use the files tab of amarok, then click on the directory that you want to move the files from, select move to collection. ",0
36, Select the following:,0
36, Use cover art for folder icons ,0
36," Ignore \""the\"" in artist names ",0
36, Group by file type ,0
36, Replace spaces with underscores restrict to ASCII ,0
36, VFAT safe filenames ,0
36, Overwrite destination ,0
36," It makes lots of file transfer windows for me, every time. ",0
36, -Evert-,4
36, I still can't reproduce this.,2
36,"  Are you using copying using Amarok's filebrowser, or are you organising the collection browser?",3
36," How did you install amarok (compiled, packages etc) and which platform are you using",3
36, I am using Amarok's file browser. ,5
36," I think so, anyways. ",6
36, I click on the files tab.,0
36, I have noticed that I only get the lots of file moving dialogs if I have all of those options ticked. ,0
36, Right now I am moving my files in to my collection with Overwrite destination unticked and I do not get the file dialogs then. ,0
36," I downloaded the source of amarok 1.94, and compiled it with gcc 4.2.3",0
36," I am using Sorcerer Linux, so all software on my system is hand-optimized and locally compiled.",0
36, -Evert-,4
36, SVN commit 881542 by seb:,4
36, Fix boolean logic which caused the progress info to be shown when overwriting tracks during a collection copy.,1
36, BUG: 174533,4
36,  M  +2 -0      ChangeLog  ,4
36,  M  +1 -1      src/collection/sqlcollection/SqlCollectionLocation.cpp  ,4
36, WebSVN link: http://websvn.kde.org/?view=rev&revision=881542,4
